identifier,name_infered_activity,family,genus,species,evolutionary_order,cystein_group,major_group,zhang_subfamily,zhang_toxinType,zhang_conformation,ritu_class,activity,receptor,groups,representative
SP|P25670|Aspidelaps scutatus,Long neurotoxin,Elapidae,Aspidelaps,Aspidelaps scutatus,5.0,Long-chain,3FTx,,,,class2a,,,,
SP|P22947|Dendroaspis polylepis polylepis,,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,,,,,Blocker,L-type calcium channel (Cav1/CACNA1),8.0,True
SP|P0C8R6|Laticauda colubrina,Alpha-elapitoxin,Elapidae,Laticauda,Laticauda colubrina,4.0,Short-chain,3FTx,,,,,,,,
SP|P0C8R7|Laticauda colubrina,3FTx,Elapidae,Laticauda,Laticauda colubrina,4.0,Short-chain,3FTx,,,,,,,,
SP|P0C8R8|Laticauda colubrina,3FTx,Elapidae,Laticauda,Laticauda colubrina,4.0,Short-chain,3FTx,,,,,,,,
SP|P01413|Dendroaspis jamesoni kaimosae,3FTx,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,4.0,Short-chain,3FTx,,,,,,,,
NCBI|DENVI_GHPC01002751.1_C265_29|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
SP|P28375|Dendroaspis jamesoni kaimosae,Dendroaspin,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,4.0,Short-chain,3FTx,,,,,Inhibitor,integrin receptor inhibitor,9.0,True
SP|P01419|Dendroaspis jamesoni kaimosae,3FTx,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,4.0,Short-chain,3FTx,,,,,,,,
NCBI|MICLE_IACK01129042.1_45_212|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
SP|P01417|Dendroaspis jamesoni kaimosae,Short neurotoxin,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,4.0,Short-chain,3FTx,,,,,,,,
SP|P01418|Dendroaspis viridis,Short neurotoxin,Elapidae,Dendroaspis,Dendroaspis viridis,4.0,Short-chain,3FTx,,,,,,,,
SP|P01416|Dendroaspis polylepis polylepis,Short neurotoxin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,,,,,,,,
SP|P25684|Dendroaspis angusticeps,3FTx,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,,,,
SP|P01414|Dendroaspis polylepis polylepis,3FTx,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,,,,,,,,
NCBI|DENVI_GHPC01001497.1_C400_161|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
SP|P25683|Dendroaspis jamesoni kaimosae,3FTx,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,4.0,Short-chain,3FTx,,,,,,,,
SP|P19004|Aspidelaps scutatus,Cytotoxin,Elapidae,Aspidelaps,Aspidelaps scutatus,4.0,Short-chain,3FTx,,,,,,,,
NCBI|ASPSC_GHOC01000706.1_C513_331|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
SP|P83346|Bungarus candidus,,Elapidae,Bungarus,Bungarus candidus,4.0,Short-chain,3FTx,,,,,,,,
NCBI|Nnaj_CM019151_1_np121212_gene_1_mRNA_1|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,
SP|P19003|Aspidelaps scutatus,Cytotoxin,Elapidae,Aspidelaps,Aspidelaps scutatus,4.0,Short-chain,3FTx,,,,,,,,
NCBI|MICCO_FL590763.1_12_263|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|MICLE_IACK01227912.1_2_244|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICLE_IACK01227913.1_2_235|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICLE_IACK01096289.1_C230_3|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICSP_IACM01172481.1_C357_124|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|MICSP_IACM01174987.1_42_281|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|MICCO_IACJ01133145.1_C312_76|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|NAJSI_GIJL01000963.1_C467_213|Naja siamensis,,Elapidae,Naja,Naja siamensis,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_5|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,
SP|C0HJT5|Hemachatus haemachatus,,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,
NCBI|ASPSC_GHOC01001478.1_C367_110|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|WALAE_GIJO01000037.1_C2199_1945|Walterinnesia aegyptia,,Elapidae,Walterinnesia,Walterinnesia aegyptia,,,,,,,,,,,
NCBI|NAJNI_GIJG01001191.1_C479_237|Naja nigricollis,,Elapidae,Naja,Naja nigricollis,,,,,,,,,,,
NCBI|MICLE_IACI01104478.1_C425_174|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
SP|P25496|Laticauda crockeri,Short neurotoxin,Elapidae,Laticauda,Laticauda crockeri,4.0,Short-chain,3FTx,,,,,,,,
SP|P25495|Laticauda crockeri,Short neurotoxin,Elapidae,Laticauda,Laticauda crockeri,4.0,Short-chain,3FTx,,,,,,,,
SP|P10458|Laticauda crockeri,Short neurotoxin,Elapidae,Laticauda,Laticauda crockeri,4.0,Short-chain,3FTx,,,,,,,,
SP|P10460|Laticauda laticaudata,Short neurotoxin,Elapidae,Laticauda,Laticauda laticaudata,4.0,Short-chain,3FTx,,,,,,,,
None|Psammophis_subtaeniatus_unigene107172|Psammophis subtaeniatus,,Lamprophiidae,Psammophis,Psammophis subtaeniatus,3.0,Basal,3FTx,,,,,,,,
None|Malpolon_monspessulanus_unigene50403|Malpolon monspessulanus,,Lamprophiidae,Malpolon,Malpolon monspessulanus,3.0,Basal,3FTx,,,,,,,,
SP|P13495|Pseudonaja textilis,Pseudonajatoxin,Elapidae,Pseudonaja,Pseudonaja textilis,5.0,Long-chain,3FTx,,,,class2c,,,,
None|Nana_c3_dn_5|Naja naja,,Elapidae,Naja,Naja naja,3.0,snake genomic,snake genomic,,,,,,,,
SP|P15815|Bungarus flaviceps flaviceps,Kappa,Elapidae,Bungarus,Bungarus flaviceps flaviceps,5.0,Long-chain,3FTx,,,,,,,,
SP|C0HJD7|Dendroaspis polylepis polylepis,Alpha-elapitoxin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P01396|Dendroaspis polylepis polylepis,Alpha-elapitoxin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P25667|Dendroaspis polylepis polylepis,Alpha-elapitoxin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,5.0,Long-chain,3FTx,,,,class2c,,,,
NCBI|DENJA_GHPB01001397.1_C449_192|Dendroaspis jamesoni kaimosae,,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,,,,,,,,,,,
SP|P01397|Dendroaspis polylepis polylepis,Alpha-elapitoxin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P01394|Dendroaspis viridis,Alpha-elapitoxin,Elapidae,Dendroaspis,Dendroaspis viridis,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P01395|Dendroaspis viridis,Alpha-elapitoxin,Elapidae,Dendroaspis,Dendroaspis viridis,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P01393|Dendroaspis jamesoni kaimosae,Alpha-elapitoxin,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,5.0,Long-chain,3FTx,,,,class2c,,,,
NCBI|DENVI_GHPC01001205.1_C457_203|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|MALIN_GFTV01000051.1_C343_146|Malpolon insignitus,,Lamprophiidae,Malpolon,Malpolon insignitus,,,,,,,,,,,
NCBI|DENVI_GHPC01003548.1_C197_57|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|DENVI_GHPC01002805.1_C272_78|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
SP|A0A4P1LYC9|Dendroaspis polylepis polylepis,,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,,,,,Competitive antagonist,Muscarinic ACh receptor (mAChR),6.0,False
SP|P82464|Naja kaouthia,Muscarinic,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,
SP|P25681|Dendroaspis polylepis polylepis,,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,,,,,Allosteric inhibitor,Acetylcholinesterase (AChE),1.0,False
NCBI|DENJA_GHPA01000569.1_C862_620|Dendroaspis jamesoni jamesoni,,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,,,,,,,,,,,
SP|Q53B54|Ophiophagus hannah,Long neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|Q53B53|Ophiophagus hannah,Long neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,,,,,,,class2c,,,,
SP|P80965|Ophiophagus hannah,Long neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,5.0,Long-chain,3FTx,,,,class2a,,,,
SP|P80156|Ophiophagus hannah,Long neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,5.0,Long-chain,3FTx,,,,class2a,,,,
NCBI|NAJSU_GIJM01002726.1_C453_214|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
NCBI|ASPSC_GHOC01000786.1_C477_220|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|NAJPA_GIJJ01001129.1_C372_115|Naja pallida,,Elapidae,Naja,Naja pallida,,,,,,,,,,,
SP|P01386|Ophiophagus hannah,Long neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P01387|Ophiophagus hannah,Long neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P07526|Ophiophagus hannah,Long neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,5.0,Long-chain,3FTx,,,,,,,,
NCBI|ASPSC_GHOC01002474.1_C199_17|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|NAJNU_GIJI01001548.1_C448_212|Naja nubiae,,Elapidae,Naja,Naja nubiae,,,,,,,,,,,
NCBI|MICSU_IACN01100674.1_3_242|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|WALAE_GIJO01002203.1_C450_211|Walterinnesia aegyptia,,Elapidae,Walterinnesia,Walterinnesia aegyptia,,,,,,,,,,,
NCBI|NAJSU_GIJM01003390.1_C487_248|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
NCBI|MICLE_IACI01044606.1_1_216|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
NCBI|GLOIN_GHUB01014927.1_176_415|Gloydius intermedius,,Viperidae,Gloydius,Gloydius intermedius,,,,,,,,,,,
NCBI|DENVI_GHPC01002163.1_C239_108|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
SP|P0C1Z0|Dendroaspis angusticeps,Fasciculin,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,Allosteric inhibitor,Acetylcholinesterase (AChE),1.0,True
SP|P0C1Y9|Dendroaspis angusticeps,Fasciculin,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,Allosteric inhibitor,Acetylcholinesterase (AChE),1.0,False
NCBI|MICSU_IACN01019457.1_2_187|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|GLOIN_GHUB01014925.1_176_436|Gloydius intermedius,,Viperidae,Gloydius,Gloydius intermedius,,,,,,,,,,,
NCBI|MICLE_IACK01153326.1_28_147|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|DENVI_GHPC01001280.1_C467_210|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|MICSU_IACN01019456.1_2_211|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|MICLE_IACI01044503.1_1_195|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
NCBI|MICSU_IACN01070775.1_C305_84|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|MICSU_IACN01095837.1_C328_134|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|DENVI_GHPC01003084.1_C271_53|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
SP|P01385|Acanthophis antarcticus,Alpha-elapitoxin,Elapidae,Acanthophis,Acanthophis antarcticus,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P34073|Acanthophis antarcticus,Alpha-elapitoxin,Elapidae,Acanthophis,Acanthophis antarcticus,5.0,Long-chain,3FTx,,,,class2b,,,,
SP|P0DKW9|Acanthophis antarcticus,Alpha-elapitoxin,Elapidae,Acanthophis,Acanthophis antarcticus,5.0,Long-chain,3FTx,,,,,,,,
NCBI|MICLE_IACI01040496.1_87_287|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
NCBI|MICLE_IACK01096291.1_C277_65|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICLE_IACK01096292.1_C304_92|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|DENVI_GHPC01000557.1_C490_329|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|ASPSC_GHOC01001435.1_C398_174|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|WALAE_GIJO01002432.1_C415_209|Walterinnesia aegyptia,,Elapidae,Walterinnesia,Walterinnesia aegyptia,,,,,,,,,,,
NCBI|DENVI_GHPC01001450.1_C441_235|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|DENVI_GHPC01001569.1_C417_208|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|NAJPH_GIJK01000704.1_C431_213|Naja philippinensis,,Elapidae,Naja,Naja philippinensis,,,,,,,,,,,
NCBI|MICLE_IACI01031826.1_C308_96|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
NCBI|MICLE_IACI01069956.1_100_210|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
NCBI|DENVI_GHPC01002119.1_C301_116|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
None|Heterodon_nasicus_unigene384518|Heterodon nasicus,,Dipsadidae,Heterodon,Heterodon nasicus,6.0,Weird,3FTx,,,,,,,,
None|Heterodon_nasicus_unigene2480|Heterodon nasicus,,Dipsadidae,Heterodon,Heterodon nasicus,6.0,Weird,3FTx,,,,,,,,
None|Heterodon_nasicus_unigene617783|Heterodon nasicus,,Dipsadidae,Heterodon,Heterodon nasicus,6.0,Weird,3FTx,,,,,,,,
None|Heterodon_nasicus_unigene14895|Heterodon nasicus,,Dipsadidae,Heterodon,Heterodon nasicus,6.0,Weird,3FTx,,,,,,,,
NCBI|MICLE_IACK01137971.1_20_127|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICLE_IACK01170438.1_C243_73|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICLE_IACK01212632.1_3_170|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|GLOIN_GHUB01072089.1_C300_49|Gloydius intermedius,,Viperidae,Gloydius,Gloydius intermedius,,,,,,,,,,,
NCBI|ASPSC_GHOC01000150.1_C146_3|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|ASPSC_GHOC01002482.1_C199_2|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
